datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
OS_ESTOC_2018_D_pCO2_EMSO-surface,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm carbon-system, OS ESTOC 2018 D pCO2 EMSO-surface (OceanSITES ESTOC in-situ data.)",,,,,,,-1.5,-1.5,2018-05-22T18:00:00Z,2019-02-25T00:00:00Z,21619.424460431652,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2018_D_pCO2_EMSO-surface,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2018_D_pCO2_EMSO-surface.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2018_D_pCO2_EMSO-surface/index,http://data.plocan.eu/thredds/dodsC/estoc/buoy-surface/dm_ocean/dm_carbon-system/OS_ESTOC_2018_D_pCO2_EMSO-surface.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2018_D_pCO2_EMSO-surface.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2018_D_pCO2_EMSO-surface&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2018_D_pH_EMSO-surface,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm carbon-system, OS ESTOC 2018 D pH EMSO-surface (OceanSITES ESTOC in-situ data.)",,,,,,,-1.5,-1.5,2018-05-31T12:11:00Z,2019-02-25T00:00:00Z,21599.38775510204,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2018_D_pH_EMSO-surface,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2018_D_pH_EMSO-surface.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2018_D_pH_EMSO-surface/index,http://data.plocan.eu/thredds/dodsC/estoc/buoy-surface/dm_ocean/dm_carbon-system/OS_ESTOC_2018_D_pH_EMSO-surface.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2018_D_pH_EMSO-surface.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2018_D_pH_EMSO-surface&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2019_D_pH_EMSO-surface,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm carbon-system, OS ESTOC 2019 D pH EMSO-surface (OceanSITES ESTOC in-situ data.)",,,,,,,-1.5,-1.5,2019-02-24T18:00:00Z,2019-12-04T06:00:00Z,22896.81050656661,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2019_D_pH_EMSO-surface,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2019_D_pH_EMSO-surface.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2019_D_pH_EMSO-surface/index,http://data.plocan.eu/thredds/dodsC/estoc/buoy-surface/dm_ocean/dm_carbon-system/OS_ESTOC_2019_D_pH_EMSO-surface.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2019_D_pH_EMSO-surface.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2019_D_pH_EMSO-surface&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2014_D_CTD-FIXO3-surface,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm ctd-do-flntu, OS ESTOC 2014 D CTD-FIXO3-surface (OceanSITES ESTOC in-situ data.)",,,,,,,-1.0,-1.0,2014-06-03T12:14:03Z,2015-03-04T15:14:03Z,900.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2014_D_CTD-FIXO3-surface,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2014_D_CTD-FIXO3-surface.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2014_D_CTD-FIXO3-surface/index,http://data.plocan.eu/thredds/dodsC/estoc/buoy-surface/dm_ocean/dm_ctd-do-flntu/OS_ESTOC_2014_D_CTD-FIXO3-surface.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2014_D_CTD-FIXO3-surface.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2014_D_CTD-FIXO3-surface&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2014_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm ctd-do-flntu, OS ESTOC 2014 D SST-PSAL-DOXI-CPHL-TURB FixO3-surface",,,,,,,-3.0,-3.0,2014-06-02T15:28:07Z,2014-12-22T14:09:22Z,3604.208642137749,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2014_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2014_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2014_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface/index,http://data.plocan.eu/thredds/dodsC/estoc/buoy-surface/dm_ocean/dm_ctd-do-flntu/OS_ESTOC_2014_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2014_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2014_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2015_D_CTD-FIXO3-surface,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm ctd-do-flntu, OS ESTOC 2015 D CTD-FIXO3-surface (OceanSITES ESTOC in-situ data.)",,,,,,,-1.0,-1.0,2015-10-24T12:00:00Z,2016-06-08T12:14:03Z,899.9974302160903,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2015_D_CTD-FIXO3-surface,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2015_D_CTD-FIXO3-surface.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2015_D_CTD-FIXO3-surface/index,http://data.plocan.eu/thredds/dodsC/estoc/buoy-surface/dm_ocean/dm_ctd-do-flntu/OS_ESTOC_2015_D_CTD-FIXO3-surface.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2015_D_CTD-FIXO3-surface.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2015_D_CTD-FIXO3-surface&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2015_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm ctd-do-flntu, OS ESTOC 2015 D SST-PSAL-DOXI-CPHL-TURB FixO3-surface",,,,,,,-3.0,-3.0,2015-05-19T14:09:22Z,2015-09-25T08:00:56Z,600.0050539942748,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2015_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2015_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2015_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface/index,http://data.plocan.eu/thredds/dodsC/estoc/buoy-surface/dm_ocean/dm_ctd-do-flntu/OS_ESTOC_2015_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2015_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2015_D_SST-PSAL-DOXI-CPHL-TURB_FixO3-surface&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2015_D_SST-PSAL-DOXI-DOXITEMP-CPHL_FixO3-surface,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm ctd-do-flntu, OS ESTOC 2015 D SST-PSAL-DOXI-DOXITEMP-CPHL FixO3-surface",,,,,,,-1.5,-1.5,2015-10-24T12:00:00Z,2016-06-08T12:00:00Z,600.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2015_D_SST-PSAL-DOXI-DOXITEMP-CPHL_FixO3-surface,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2015_D_SST-PSAL-DOXI-DOXITEMP-CPHL_FixO3-surface.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2015_D_SST-PSAL-DOXI-DOXITEMP-CPHL_FixO3-surface/index,http://data.plocan.eu/thredds/dodsC/estoc/buoy-surface/dm_ocean/dm_ctd-do-flntu/OS_ESTOC_2015_D_SST-PSAL-DOXI-DOXITEMP-CPHL_FixO3-surface.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2015_D_SST-PSAL-DOXI-DOXITEMP-CPHL_FixO3-surface.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2015_D_SST-PSAL-DOXI-DOXITEMP-CPHL_FixO3-surface&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_201505_D_FLNTU_FixO3-100m,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm ctd-do-flntu, OS ESTOC 201505 D FLNTU FixO3-100m (OceanSITES ESTOC in-situ data.)",,,,,,,-100.0,-100.0,2015-05-19T11:50:03Z,2015-09-25T17:11:35Z,900.9030903735846,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_201505_D_FLNTU_FixO3-100m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_201505_D_FLNTU_FixO3-100m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_201505_D_FLNTU_FixO3-100m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/dm_ctd-do-flntu/OS_ESTOC_201505_D_FLNTU_FixO3-100m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_201505_D_FLNTU_FixO3-100m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_201505_D_FLNTU_FixO3-100m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_201505_D_FLNTU-FIX03-100m,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm ctd-do-flntu, OS ESTOC 201505 D FLNTU-FIX03-100m (OceanSITES ESTOC in-situ data.)",,,,,,,-100.0,-100.0,2015-05-19T11:50:03Z,2015-09-25T17:11:35Z,900.9030903735846,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_201505_D_FLNTU-FIX03-100m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_201505_D_FLNTU-FIX03-100m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_201505_D_FLNTU-FIX03-100m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/dm_ctd-do-flntu/OS_ESTOC_201505_D_FLNTU-FIX03-100m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_201505_D_FLNTU-FIX03-100m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_201505_D_FLNTU-FIX03-100m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
Canary_Islands_OS_ESTOC_201510_D_CTD-FixO3-100m,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm ctd-do-flntu, OS ESTOC 201510 D CTD-FixO3-100m (OceanSITES ESTOC in-situ data.)",,,,,,,-100.0,-100.0,2015-10-24T15:00:00Z,2016-06-08T12:14:03Z,899.9974288065091,https://erddap.emso.eu/erddap/griddap/Canary_Islands_OS_ESTOC_201510_D_CTD-FixO3-100m,,,https://erddap.emso.eu/erddap/griddap/Canary_Islands_OS_ESTOC_201510_D_CTD-FixO3-100m.graph,,,,,,,https://erddap.emso.eu/erddap/info/Canary_Islands_OS_ESTOC_201510_D_CTD-FixO3-100m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/dm_ctd-do-flntu/OS_ESTOC_201510_D_CTD-FixO3-100m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/Canary_Islands_OS_ESTOC_201510_D_CTD-FixO3-100m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Canary_Islands_OS_ESTOC_201510_D_CTD-FixO3-100m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_201510_D_CTD-FixO3-100m,public,Oceanic Platform of the Canary Islands- PLOCAN,grid,TimeSeries,EDDGridFromErddap,"dm ctd-do-flntu, OS ESTOC 201510 D CTD-FixO3-100m (OceanSITES ESTOC in-situ data.)",,,,,,,-100.0,-100.0,2015-10-24T15:00:00Z,2016-06-08T12:14:03Z,899.9974288065091,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_201510_D_CTD-FixO3-100m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_201510_D_CTD-FixO3-100m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_201510_D_CTD-FixO3-100m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/dm_ctd-do-flntu/OS_ESTOC_201510_D_CTD-FixO3-100m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_201510_D_CTD-FixO3-100m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_201510_D_CTD-FixO3-100m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
